url	name	album	collection	number	type	rarity	release_date	energy	power	ppe	ability_name	ability_description	tags
https://cuecards.fandom.com/wiki/Anubis	Anubis	Arts & Culture	Egyptian Mythology	ACEM018	Level-up	Legendary	22 Sep 2020	3	20	6.67	Dogged Determination	(Return)Gain +20 Power/Turn permanently.	
https://cuecards.fandom.com/wiki/American_Shorthair	American Shorthair	Life on Land	Cute Cats	LCC024	Limited	Legendary	13 Sep 2022	6	59	9.83	Sufferin' Succotash	(Return)If you lost the turn, yourCurious Cuisinecards, wherever they are, gain +24 Power until played.	
https://cuecards.fandom.com/wiki/16_Psyche	16 Psyche	Space	The Solar System	SSS029	Standard	Rare	04 Sep 2021	5	36	7.2	Psych Out!	(Draw)If you are not winning the round, this card costs -3 Energy until played.	
https://cuecards.fandom.com/wiki/African_Pygmy_Hedgehog	African Pygmy Hedgehog	Life on Land	Little Critters	LCR011	Limited	Epic	27 Nov 2022	6	45	7.5	In the Burrow	(Start)YourGoing Undergroundcards in hand cost +1 Energy until played and your EpicGoing Undergroundcards, wherever they are, gain +7 Power until played.	
https://cuecards.fandom.com/wiki/Adrenaline	Adrenaline	Science	Brilliant Human Body	SBB007	Standard	Common	11 May 2021	3	25	8.33	Energy Burst	(Return)If you are winning the round, gain +3 Energy.	
https://cuecards.fandom.com/wiki/Anne_of_Cleves	Anne of Cleves	History	Turbulent Tudors	ETT004	Limited	Common	12 May 2021	4	39	9.75	Political Gambit	(Return)Your Wives ofHenry VIIIcards, wherever they are, gain +5 Power until played.(Draw)A random card in your hand gains +8 Power until played.	
https://cuecards.fandom.com/wiki/Ame-no-Uzume	Ame-no-Uzume	History	Japanese Folklore	EJF048	Limited	Rare	02 May 2023	4	33	8.25	Goddess of the Arts	(Play)If your deck contains The Sun, yourProminent Painterscards, wherever they are, gain +22 Power this round.	
https://cuecards.fandom.com/wiki/Alessandro_Volta	Alessandro Volta	Science	Energy	SEN016	Standard	Common	22 Jun 2020	3	30	10.0	Turn Up the Power	(Play)YourAndré-Marie Ampèrecard in hand gains +30 Power this turn.	
https://cuecards.fandom.com/wiki/Amu_Nowruz	Amu Nowruz	Arts & Culture	Festive Traditions	ACFE058	N/A	Rare	18 Dec 2023	N/A	40	N/A	Gift Bringer	(Play)Your cards adjacent to this gain+20Power this turn.	
https://cuecards.fandom.com/wiki/Ankole-Watusi_Cow	Ankole-Watusi Cow	Life on Land	Mammals	LMA029	Limited	Rare	21 Apr 2021	3	18	6.0	Bullhorn Blast	(Draw)This card gains +20 Power this turn and if you are losing the round, it gains +20 Power until played.	
https://cuecards.fandom.com/wiki/2022_AE1	2022 AE1	Space	The Solar System	SSS032	Limited	Rare	28 Mar 2022	4	64	16.0	Risky Object	(Play)A randomSpacecard in each player's hand loses -40 Power this turn.	
https://cuecards.fandom.com/wiki/14-Bis	14-Bis	Science	Awesome Aviation	SAA022	Limited	Epic	04 Oct 2021	6	42	7.0	Bird of Prey	(Play)If your deck has 3 or moreFearsome Flyerscards, yourFearsome Flyerscards, wherever they are, gain +36 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Alamosaurus	Alamosaurus	Paleontology	Herbivores	PHE004	Standard	Common	29 Nov 2019	2	16	8.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Amun	Amun	Arts & Culture	Egyptian Mythology	ACEM001	Limited	Rare	28 Jul 2021	5	49	9.8	The Hidden One	(Return)Gain +12 Power/Turn permanently.(Draw)Lose -6 Power/Turn permanently.	
https://cuecards.fandom.com/wiki/Aether	Aether	Arts & Culture	Greek Mythology	ACGM058	Limited	Epic	14 Jun 2022	6	90	15.0	Up in the Air	(Draw)If you are tied in the round, your opponent gains +50 Power/Turn this turn.	
https://cuecards.fandom.com/wiki/Anonymous	Anonymous	History	Secret Societies	ESS015	Limited	Epic	05 Nov 2021	6	45	7.5	For The Lulz	(Draw)Three random cards in your opponent's hand lose -17 Power until played.	
https://cuecards.fandom.com/wiki/Aardvark	Aardvark	Life on Land	Going Underground	LUN034	Limited	Epic	25 Feb 2022	5	45	9.0	Get Along with Each Other	(Draw)If it's the first turn of a round, two randomLife on Landcards in your hand gain +35 Power this turn.	
https://cuecards.fandom.com/wiki/5_Astraea	5 Astraea	Space	The Solar System	SSS028	Limited	Rare	23 Aug 2021	5	55	11.0	And Then There Were Five...	(Draw)A random card in your hand gains +10 Power until played and if you are losing the round, repeat this 4 more times.	
https://cuecards.fandom.com/wiki/Anhur	Anhur	Arts & Culture	Egyptian Mythology	ACEM033	Limited	Common	27 Jul 2022	3	25	8.33	Sky Bearer	(Play)YourShucard in hand gains +25 Power this turn.	
https://cuecards.fandom.com/wiki/A_Christmas_Carol	A Christmas Carol	Arts & Culture	Arts & Culture Special Fusions	ACFU001	Standard	Fusion	25 Dec 2020	1	180	180.0	Bah! Humbug	(Draw)Your cards, wherever they are, cost +1 Energy until played.	
https://cuecards.fandom.com/wiki/Aluminium	Aluminium	Science	Excellent Elements	SEL001	Standard	Common	17 Feb 2020	1	11	11.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Amaranth	Amaranth	Life on Land	Plant Life	LPL027	Limited	Epic	22 Feb 2022	5	49	9.8	Graining Blood	(Return)YourAztec Mythologycards, wherever they are, gain +19 Power until played.	
https://cuecards.fandom.com/wiki/Angkor_Wat	Angkor Wat	History	Wonders of Construction	EWW010	Limited	Common	04 Mar 2020	6	54	9.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Ancula_Gibbosa	Ancula Gibbosa	Oceans	Molluscs, Worms and Water Bugs	OMW011	Standard	Common	06 Apr 2021	2	19	9.5	Moss Definitely	(Play)YourMossy Frogcard in hand gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/Aoshima	Aoshima	History	Weird World	EWO024	Limited	Rare	16 Sep 2022	6	53	8.83	Cat Island	(Play)If your deck has 5 or moreCute Catscards, yourLife on Landcards, wherever they are, gain +13 Power this round.	
https://cuecards.fandom.com/wiki/American_Alligator	American Alligator	Oceans	Ocean Reptiles	ORE023	Limited	Epic	19 Apr 2022	4	32	8.0	Gator Aid	(Draw)If your deck contains Chinese Alligator, your cards, wherever they are, gain +10 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Alexander_von_Humboldt	Alexander von Humboldt	Science	Pioneers of Science	SPI030	Standard	Epic	11 Jun 2022	3	19	6.33	Long-Term Geophysical Measurement	(Start)For everyLife on Landcard you have played this game, up to a maximum of 5, yourSciencecards in hand gain +1 Power until played.	
https://cuecards.fandom.com/wiki/Akechi_Mitsuhide	Akechi Mitsuhide	History	Feudal Japan	EJP019	Standard	Rare	19 Sep 2020	5	30	6.0	Assassin	(Play)An opponent's random card in hand loses -20 Power permanently.	
https://cuecards.fandom.com/wiki/Amazon_River_Dolphin	Amazon River Dolphin	Oceans	Ocean Mammals	OMA017	Standard	Rare	15 Jun 2020	2	18	9.0	Think Pink!	(Play)YourFlamingoscard in hand gains +50 Power this turn.	
https://cuecards.fandom.com/wiki/Anglepoise_Lamp	Anglepoise Lamp	Science	Grand Designs	SGD002	Standard	Epic	05 Jan 2021	3	32	10.67	Easily Adjusted	(Return)This card gains +8 Power and costs -1 Energy permanently.	
https://cuecards.fandom.com/wiki/Algae	Algae	Science	Energy	SEN017	Standard	Rare	03 Jul 2020	4	25	6.25	Green Energy	(Draw)YourLife on Landcards in hand cost -1 Energy this turn.	
https://cuecards.fandom.com/wiki/Antechinus	Antechinus	Life on Land	Marsupials	LAL032	Limited	Rare	22 Jun 2022	6	50	8.33	Torpor	(Start)If you are losing the round, this card costs -2 Energy until played.	
https://cuecards.fandom.com/wiki/Antlia	Antlia	Space	Constellations	SCO025	Standard	Epic	01 Dec 2021	6	45	7.5	Pump it Up	(Play)YourConstellationscards, wherever they are, gain +20 Power for 4 turns.	
https://cuecards.fandom.com/wiki/Ambrosia	Ambrosia	Arts & Culture	Greek Mythology	ACGM044	Limited	Epic	23 Feb 2022	7	67	9.57	Sacred Snack	(Draw)YourGreek Mythologycards, wherever they are, gain +12 Power until played. If your deck has 4 or moreCurious Cuisinecards, yourGreek Mythologycards, wherever they are, gain an additional +12 Power until played.	
https://cuecards.fandom.com/wiki/Accolon	Accolon	Arts & Culture	Arthurian Legends	ACAL039	Limited	Rare	08 Jun 2022	3	26	8.67	Morgana’s Lover	(Start)YourMorganacard in hand gains +12 Power until played.	
https://cuecards.fandom.com/wiki/Alexei_Leonov	Alexei Leonov	Space	Amazing Astronauts	SAS020	Limited	Epic	05 Aug 2020	2	15	7.5	Spacewalk	(Play)If it matches the Arena, this card gains +45 Power.	
https://cuecards.fandom.com/wiki/Angel	Angel	Arts & Culture	Money, Money, Money	ACMO010	N/A	Rare	25 Apr 2024	N/A	18	N/A	Royal Touch	(Play)YourMarvellous Medicinecards, wherever they are, gain+20Power for 2 turns.	
https://cuecards.fandom.com/wiki/Anna%27s_Eighty-Eight	Anna's Eighty-Eight	Life on Land	Beautiful Butterflies	LBB014	Standard	Rare	27 Apr 2020	6	44	7.33	The Crazy 88	(Draw)This card gains +44 Power this turn.	
https://cuecards.fandom.com/wiki/Al_Khazneh	Al Khazneh	History	Wonders of Construction	EWW002	Limited	Common	27 May 2020	6	58	9.67	Petra-fied	(Draw)YourAncient Egyptcards in hand cost -1 Energy until played.	
https://cuecards.fandom.com/wiki/Anglerfish	Anglerfish	Oceans	Deep Ocean	ODE017	Limited	Legendary	17 Nov 2020	6	62	10.33	Catch of the Day	(Draw)This card gains +30 Power this round and an opponent's random card in hand loses -30 Power this round.	
https://cuecards.fandom.com/wiki/Ace_of_Swords	Ace of Swords	Arts & Culture	Tarot	ACTA040	Limited	Legendary	05 Jun 2023	7	20	2.86	Potential for Power	(Play)If played in the left slot, your cards in hand gain +25 Power until played and if played in the right slot, your opponent's cards in hand lose -25 Power until played.	
https://cuecards.fandom.com/wiki/Agent_355	Agent 355	History	Espionage	EES013	Limited	Rare	09 Apr 2021	3	29	9.67	Inform the Revolution	(Play)YourShake Up The Systemcards, wherever they are, gain +15 Power until played.	
https://cuecards.fandom.com/wiki/20_Fenchurch	20 Fenchurch	Science	Super Structures	STR012	Standard	Common	29 Nov 2019	6	57	9.5	London Calling	(Play)YourThe Shardcard in hand gains +25 Power this turn.	
https://cuecards.fandom.com/wiki/Anne_Boleyn	Anne Boleyn	History	Turbulent Tudors	ETT002	Limited	Rare	12 May 2021	2	20	10.0	Break with Tradition	(Return)Your Wives ofHenry VIIIcards, wherever they are, gain +10 Power until played and your opponent'sHistorycards, wherever they are, lose -10 Power next turn.	
https://cuecards.fandom.com/wiki/Agapornis	Agapornis	Life on Land	Life on Land Specials	LEV006	Limited	Epic	13 Feb 2022	1	8	8.0	Red In The Face	(Draw)If your deck has 3 or moreArts & Culturecards, yourLife on Landcards in hand gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Alice_Blue	Alice Blue	Arts & Culture	Colors	ACCO010	Limited	Legendary	N/A	6	42	N/A	Cold as Ice	(Draw)If your deck contains 4 or moreEpiccards, allEpiccards in both player's handsLockfor 2 turns.(Return)If you won the turn, this card gains+70Power permanently.	
https://cuecards.fandom.com/wiki/Abacus	Abacus	Science	Mega Math	SMA003	Standard	Common	29 Nov 2019	5	42	8.4	N/A	N/A	
https://cuecards.fandom.com/wiki/Ad%C3%A9lie_Penguin	Adélie Penguin	Oceans	Sea Birds	OBI028	Limited	Legendary	03 Apr 2022	8	100	12.5	Recklessly Curious	(Play)YourSea Birdscards, wherever they are, gain +15 Power permanently.(Return)If you lost the turn, this card loses -100 Power permanently.	
https://cuecards.fandom.com/wiki/180-Degree_Rule	180-Degree Rule	Science	Stage and Screen	SSC019	Limited	Rare	13 Jan 2023	6	58	9.67	Frame Right	(Play)If played in the right slot and next to any Stage and Screen, your cards adjacent to this gain +40 Power this turn.	
https://cuecards.fandom.com/wiki/Angora_Rabbit	Angora Rabbit	Life on Land	Going Underground	LUN030	Limited	Legendary	15 Dec 2021	4	30	7.5	Hypoallergenic	(Draw)YourGoing Undergroundcards in hand cost -1 Energy until played.(Play)If played next to Pika, your cards adjacent to this gain +27 Power this turn.	
https://cuecards.fandom.com/wiki/Angel_Shark	Angel Shark	Oceans	Sharks!	OSH014	Standard	Common	29 Nov 2019	3	25	8.33	Sand Devil	(Draw)This card gains +5 Power for 2 turns.	
https://cuecards.fandom.com/wiki/Ankh	Ankh	History	Ancient Egypt	EEG023	Standard	Rare	07 Nov 2020	6	54	9.0	Symbol of Life	(Draw)Your cards in hand gain +5 Power permanently if you are winning the round but only for this turn if you are losing	
https://cuecards.fandom.com/wiki/Ankylosaurus	Ankylosaurus	Paleontology	Herbivores	PHE011	Standard	Legendary	29 Nov 2019	9	85	9.44	It's Club-berin' Time!	(Play)Your opponent's cards in hand lose -15 Power this round.	
https://cuecards.fandom.com/wiki/Anne_Bonny	Anne Bonny	History	Plundering Pirates	EPP005	Limited	Rare	16 Dec 2020	2	18	9.0	Dress to Kill	(Play)Your opponent's cards in hand lose -8 Power this turn and yourCalico Jackcard in hand gains +35 Power this turn.	
https://cuecards.fandom.com/wiki/Ancestral_Origin	Ancestral Origin	Science	Sue Black's In The Bones	SIB006	Standard	Rare	05 Oct 2021	4	37	9.25	Skeleton Sequence	(Play)YourSue Black's In The Bonescards, wherever they are, gain +5 Power until played.(Play)If you have playedHeightthis game, yourGenetic Identitycard, wherever it is, gains +10 Power until played.	
https://cuecards.fandom.com/wiki/A_Bird_in_Flight	A Bird in Flight	Science	Mega Math	SMA044	Standard	Legendary	22 May 2023	6	57	9.5	Open Wings	(Draw)If your deck has 12 or moreBirdscards, 12 of your randomBirdscards, wherever they are, gain +13 Power permanently.	
https://cuecards.fandom.com/wiki/Alexander_Fleming	Alexander Fleming	Science	Marvellous Medicine	SME021	Limited	Epic	24 May 2021	6	49	8.17	Antibiotic	(Draw)YourMarvellous Medicinecards, wherever they are, cost -1 Energy until played.	
https://cuecards.fandom.com/wiki/Amalur	Amalur	Arts & Culture	Arts & Culture Specials	ACEV025	Limited	Legendary	14 May 2023	7	59	8.43	Reckoning	(Play)If you are trailing by 200 Power or more, yourLife on Landcards, wherever they are, gain +25 Power for 3 turns.	
https://cuecards.fandom.com/wiki/Anthias	Anthias	Oceans	Fabulous Fish	OFI011	Standard	Common	29 Dec 2019	7	70	10.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Amur_Leopard	Amur Leopard	Life on Land	Cool Cats	LCA034	Limited	Legendary	24 May 2023	7	45	6.43	That's Amur-e	(Play)If you are winning the round, one of your random cards from each Album, wherever they are, gain +25 Power until played.	
https://cuecards.fandom.com/wiki/Air_Force_One	Air Force One	Science	Awesome Aviation	SAA018	Standard	Legendary	21 Nov 2020	6	60	10.0	GET OFF MY PLANE!	(Return)YourAwesome Aviationcards, wherever they are, cost -2 Energy until played.	
https://cuecards.fandom.com/wiki/Age_Estimation	Age Estimation	Science	Sue Black's In The Bones	SIB004	Standard	Rare	04 Oct 2021	6	57	9.5	Skeleton Sequence	(Play)YourSue Black's In The Bonescards, wherever they are, gain +5 Power until played.(Play)If you have playedSex Determinationthis game, yourHeightcard, wherever it is, gains +10 Power until played.	
https://cuecards.fandom.com/wiki/Apep	Apep	Arts & Culture	Egyptian Mythology	ACEM025	Limited	Rare	04 Feb 2022	4	39	9.75	Lord of Chaos	(Draw)Your cards in hand gain +16 Power this turn.	
https://cuecards.fandom.com/wiki/Alp_Arslan	Alp Arslan	History	Unruly Rulers	EMM051	Limited	Rare	28 Apr 2023	6	59	9.83	Heroic Lion	(Play)If you are losing the round, yourBattle!cards, wherever they are, gain +22 Power this round.	
https://cuecards.fandom.com/wiki/African_Pygmy_Mouse	African Pygmy Mouse	Life on Land	Little Critters	LCR015	Limited	Legendary	23 Jul 2023	6	30	5.0	Pygmy Party	"(Draw)Your cards with ""Pygmy"" in the name, wherever they are, gain +15 Power permanently. If your deck has exactly 4 cards with ""Pygmy"" in the name, give them an additional +15 Power permanently."	
https://cuecards.fandom.com/wiki/Adolphe_Sax	Adolphe Sax	Arts & Culture	Musically Minded	ACMU008	Limited	Epic	05 Apr 2022	6	46	7.67	Rough Start	(Draw)YourArts & Culturecards, wherever they are, lose -8 Power permanently.(Return)YourInstrumentalandMusically Mindedcards, wherever they are, gain +22 Power permanently.	
https://cuecards.fandom.com/wiki/Antimony	Antimony	Science	Excellent Elements	SEL021	Standard	Rare	27 Feb 2022	6	67	11.17	You're Not Alone!	(Play)This card loses -17 Power permanently and the card opposite this loses -17 Power permanently.	
https://cuecards.fandom.com/wiki/Aphrodite	Aphrodite	Arts & Culture	Greek Mythology	ACGM002	Limited	Common	15 Jun 2020	4	40	10.0	Feel the Love	(Play)YourHeart Nebulacard in hand gains +30 Power this turn.	
https://cuecards.fandom.com/wiki/Andrewsarchus	Andrewsarchus	Paleontology	Ancient Creatures	PAN019	Limited	Epic	21 Jan 2021	4	26	6.5	Extrapolation	(Return)Gain +26 Power/Turn this round.	
https://cuecards.fandom.com/wiki/Adorned_Dwarfgoby	Adorned Dwarfgoby	Oceans	Fabulous Fish	OFI053	Standard	Rare	12 Jul 2023	5	30	6.0	Shortest Lifespan	(Draw)Your cards, wherever they are, with 0 BaseEnergygain +10 Power until played.	
https://cuecards.fandom.com/wiki/Alexander_Hamilton	Alexander Hamilton	History	The American Revolution	EAM002	Limited	Legendary	26 Apr 2022	1	15	15.0	History Has Its Eyes On You	(Draw)If your deck has 1 or moreStage and Screencard, yourHistorycards, wherever they are, gain +9 Power until played. Repeat if your deck has 1 or moreMusically Mindedcard.	
https://cuecards.fandom.com/wiki/Antarctic_Shag	Antarctic Shag	Oceans	Sea Birds	OBI027	Standard	Rare	30 Jan 2022	3	33	11.0	Close to Shore	(Draw)If it's the first turn of a round, this card gains +17 Power permanently.	
https://cuecards.fandom.com/wiki/Annie_Jump_Cannon	Annie Jump Cannon	Space	Watching the Skies	SWA015	Limited	Epic	01 Jul 2021	7	80	11.43	Star Jump	(Return)This card costs -5 Energy until played.	
https://cuecards.fandom.com/wiki/%27Oumuamua	'Oumuamua	Space	Space Oddities	SOD010	Standard	Common	29 Nov 2019	7	64	9.14	N/A	N/A	
https://cuecards.fandom.com/wiki/Aker	Aker	Arts & Culture	Egyptian Mythology	ACEM041	Limited	Epic	11 Feb 2023	7	70	10.0	Devouring Three Hearts	(Draw)3 randomEgyptian Mythologycards in hand lose -20 Power this turn.(Return)YourEgyptian Mythologycards, wherever they are, gain +33 Power next turn.	
https://cuecards.fandom.com/wiki/Ackee_and_Saltfish	Ackee and Saltfish	Arts & Culture	Curious Cuisine	ACCU006	Standard	Common	06 Feb 2021	4	0	0.0	Patient Preparation	(Return)This card gains +70 Power permanently.	
https://cuecards.fandom.com/wiki/Amelia_Earhart	Amelia Earhart	Science	Awesome Aviation	SAA013	Standard	Legendary	29 Nov 2019	6	40	6.67	The Legend Lives On	(Play)Gain +8 Power/Turn permanently.	
